source,elapsed_min,total_free_mb,largest_free_mb,script_heap_mb
ALLY X run.txt,245.63368333333335,1001,948,128
ALLY X run.txt,245.80695000000003,999,948,128
ALLY X run.txt,245.97923333333335,998,948,128
ALLY X run.txt,246.06623333333337,995,948,128
ALLY X run.txt,246.15605000000008,994,948,128
ALLY X run.txt,246.32926666666668,993,948,128
ALLY X run.txt,246.41521666666668,994,954,128
ALLY X run.txt,246.58849999999995,995,954,128
ALLY X run.txt,246.67453333333336,994,954,128
ALLY X run.txt,246.7613,998,946,128
ALLY X run.txt,246.84788333333333,1003,946,128
ALLY X run.txt,246.93456666666668,1004,946,128
ALLY X run.txt,247.10730000000004,1003,946,128
ALLY X run.txt,247.27975000000006,1002,946,128
ALLY X run.txt,247.36640000000006,1001,946,128
ALLY X run.txt,247.62573333333336,997,946,128
ALLY X run.txt,247.71100000000007,996,946,128
ALLY X run.txt,247.7975833333334,1002,946,128
ALLY X run.txt,247.88414999999998,997,946,128
ALLY X run.txt,247.97031666666675,1002,946,128
ALLY X run.txt,248.05675,1006,946,128
ALLY X run.txt,248.14208333333335,1004,946,128
ALLY X run.txt,248.22856666666667,1002,946,128
ALLY X run.txt,248.3152333333334,1004,946,128
ALLY X run.txt,248.40176666666667,1003,946,128
ALLY X run.txt,248.48836666666674,1001,946,128
ALLY X run.txt,248.57491666666672,1002,946,128
ALLY X run.txt,248.6621666666667,1006,946,128
ALLY X run.txt,248.7526333333334,1005,956,128
ALLY X run.txt,248.83908333333335,1007,956,128
ALLY X run.txt,248.92558333333338,998,954,128
ALLY X run.txt,249.0114666666667,999,954,128
ALLY X run.txt,249.0981,1005,954,128
ALLY X run.txt,249.18488333333335,1009,954,128
ALLY X run.txt,249.27101666666664,1002,954,128
ALLY X run.txt,249.35771666666673,992,954,128
ALLY X run.txt,249.44371666666666,1000,954,128
ALLY X run.txt,249.52966666666666,1003,954,128
ALLY X run.txt,249.61640000000006,1007,954,128
ALLY X run.txt,249.96126666666666,1005,954,128
ALLY X run.txt,250.04790000000006,1003,954,128
ALLY X run.txt,250.13323333333332,1000,951,128
ALLY X run.txt,250.21913333333336,1001,948,128
ALLY X run.txt,250.39651666666674,1008,951,128
ALLY X run.txt,250.48185,1017,962,128
ALLY X run.txt,250.56816666666674,1019,962,128
ALLY X run.txt,250.6542,1015,962,128
ALLY X run.txt,250.74085000000002,996,947,128
ALLY X run.txt,250.82940000000005,993,941,128
ALLY X run.txt,251.00254999999999,994,941,128
ALLY X run.txt,251.09076666666672,1003,941,128
ALLY X run.txt,251.1762666666667,1002,941,128
ALLY X run.txt,251.26444999999998,1003,941,128
ALLY X run.txt,251.61520000000007,1002,941,128
ALLY X run.txt,251.70289999999997,1003,941,128
ALLY X run.txt,251.87596666666676,999,941,128
ALLY X run.txt,251.96246666666667,997,941,128
ALLY X run.txt,252.04885000000007,994,941,128
ALLY X run.txt,252.13516666666666,994,941,128
ALLY X run.txt,252.22103333333337,998,941,128
ALLY X run.txt,252.30673333333337,995,941,128
ALLY X run.txt,252.39305,992,941,128
ALLY X run.txt,252.47934999999998,993,941,128
ALLY X run.txt,252.56880000000007,994,941,128
ALLY X run.txt,252.9137833333334,998,941,128
ALLY X run.txt,253.00014999999996,998,941,128
ALLY X run.txt,253.08655,997,941,128
ALLY X run.txt,253.1724166666667,999,941,128
ALLY X run.txt,253.25878333333335,1000,941,128
ALLY X run.txt,253.51703333333342,999,941,128
ALLY X run.txt,253.77686666666668,1000,941,128
ALLY X run.txt,253.8636166666667,1000,941,128
ALLY X run.txt,253.95451666666668,1001,941,128
ALLY X run.txt,254.12691666666663,999,941,128
ALLY X run.txt,254.29915,997,941,128
ALLY X run.txt,254.47236666666674,996,941,128
ALLY X run.txt,254.5589,993,941,128
ALLY X run.txt,254.7317833333333,993,941,128
ALLY X run.txt,254.8183333333333,995,941,128
ALLY X run.txt,254.90481666666673,1000,941,128
ALLY X run.txt,254.99080000000006,997,941,128
ALLY X run.txt,255.0768,995,941,128
ALLY X run.txt,255.1636333333333,997,941,128
ALLY X run.txt,255.25031666666666,995,941,128
ALLY X run.txt,255.33704999999998,999,941,128
ALLY X run.txt,255.5957333333333,999,941,128
ALLY X run.txt,255.68148333333338,995,941,128
ALLY X run.txt,255.7680666666667,1000,941,128
ALLY X run.txt,256.0267333333333,1004,941,128
ALLY X run.txt,256.2012166666667,1000,941,128
ALLY X run.txt,256.28770000000003,1002,941,128
ALLY X run.txt,256.37418333333335,1000,941,128
ALLY X run.txt,256.46098333333333,995,941,128
ALLY X run.txt,256.55201666666665,984,939,128
ALLY X run.txt,256.63824999999997,991,939,128
ALLY X run.txt,256.72466666666674,985,939,128
ALLY X run.txt,257.0721833333333,986,939,128
ALLY X run.txt,257.3333666666667,987,939,128
ALLY X run.txt,257.4202166666667,988,939,128
ALLY X run.txt,257.5100833333334,986,939,128
ALLY X run.txt,257.5968166666667,985,939,128
ALLY X run.txt,257.68366666666674,986,939,128
ALLY X run.txt,257.85723333333334,994,941,128
ALLY X run.txt,257.94329999999997,997,941,128
ALLY X run.txt,258.11628333333334,996,941,128
ALLY X run.txt,258.2029333333333,996,941,128
ALLY X run.txt,258.2895666666667,994,941,128
ALLY X run.txt,258.3761833333334,995,941,128
ALLY X run.txt,258.5486833333334,989,941,128
ALLY X run.txt,259.0681333333334,989,941,128
ALLY X run.txt,259.4190500000001,993,941,128
ALLY X run.txt,259.50483333333335,991,941,128
ALLY X run.txt,259.59138333333334,993,941,128
ALLY X run.txt,259.67776666666674,994,941,128
ALLY X run.txt,259.7638833333333,992,941,128
ALLY X run.txt,259.8505166666667,991,941,128
ALLY X run.txt,259.9369166666667,993,941,128
ALLY X run.txt,260.11005000000006,986,941,128
ALLY X run.txt,260.19663333333335,988,941,128
ALLY X run.txt,260.3688333333334,989,941,128
ALLY X run.txt,260.4552,993,941,128
ALLY X run.txt,260.6274833333333,988,941,128
ALLY X run.txt,260.71365000000003,987,941,128
ALLY X run.txt,260.8000666666667,995,941,128
ALLY X run.txt,261.05913333333336,1001,941,128
ALLY X run.txt,261.3195333333333,996,941,128
ALLY X run.txt,261.4917500000001,997,941,128
ALLY X run.txt,261.57830000000007,996,941,128
ALLY X run.txt,261.66529999999995,994,941,128
ALLY X run.txt,262.01566666666673,992,941,128
ALLY X run.txt,262.10201666666666,994,941,128
ALLY X run.txt,262.188,993,941,128
ALLY X run.txt,262.36045,995,941,128
ALLY X run.txt,262.447,996,941,128
ALLY X run.txt,262.53341666666677,1000,941,128
ALLY X run.txt,262.6195666666666,999,941,128
ALLY X run.txt,262.7923333333334,998,941,128
ALLY X run.txt,263.0511666666667,999,941,128
ALLY X run.txt,263.3101833333334,1000,941,128
ALLY X run.txt,263.39660000000003,1000,941,128
ALLY X run.txt,263.48300000000006,999,941,128
ALLY X run.txt,263.5693666666667,997,941,128
ALLY X run.txt,263.6548666666667,994,941,128
ALLY X run.txt,263.7415,991,941,128
ALLY X run.txt,263.82800000000003,992,941,128
ALLY X run.txt,263.91373333333337,991,941,128
ALLY X run.txt,263.99960000000004,992,941,128
ALLY X run.txt,264.1726,994,941,128
ALLY X run.txt,264.25925,993,941,128
ALLY X run.txt,264.3496333333334,992,941,128
ALLY X run.txt,264.43606666666676,993,941,128
ALLY X run.txt,264.52223333333336,991,941,128
ALLY X run.txt,264.6086333333334,998,941,128
ALLY X run.txt,264.6950333333334,997,941,128
ALLY X run.txt,265.12711666666667,999,941,128
ALLY X run.txt,265.2130166666667,997,941,128
ALLY X run.txt,265.47195000000005,996,941,128
ALLY X run.txt,265.7304833333333,990,941,128
ALLY X run.txt,265.8170166666667,991,941,128
ALLY X run.txt,265.98993333333334,991,941,128
ALLY X run.txt,266.07585,992,941,128
ALLY X run.txt,266.33728333333335,991,941,128
ALLY X run.txt,266.5962666666666,990,941,128
ALLY X run.txt,266.6829333333334,989,941,128
ALLY X run.txt,266.76959999999997,993,941,128
ALLY X run.txt,266.85611666666665,993,941,128
ALLY X run.txt,266.94675,994,941,128
ALLY X run.txt,267.11896666666667,992,941,128
ALLY X run.txt,267.2053166666667,993,941,128
ALLY X run.txt,267.7232833333334,993,941,128
ALLY X run.txt,267.8097,996,941,128
ALLY X run.txt,267.8956166666667,997,941,128
ALLY X run.txt,267.9813333333334,998,941,128
ALLY X run.txt,268.0679333333334,997,941,128
ALLY X run.txt,268.15485000000007,994,941,128
ALLY X run.txt,268.5866833333333,994,941,128
ALLY X run.txt,268.8452833333334,995,941,128
ALLY X run.txt,269.10443333333336,996,941,128
ALLY X run.txt,269.27718333333337,999,941,128
ALLY X run.txt,269.45003333333335,1001,941,128
ALLY X run.txt,269.5406666666667,999,941,128
ALLY X run.txt,269.71278333333333,997,941,128
ALLY X run.txt,270.2308833333334,996,941,128
ALLY X run.txt,270.3172333333333,995,941,128
ALLY X run.txt,270.48893333333336,996,941,128
ALLY X run.txt,271.0928166666667,997,941,128
ALLY X run.txt,271.1808166666667,997,941,128
ALLY X run.txt,271.3535333333333,999,941,128
ALLY X run.txt,271.4400166666666,998,941,128
ALLY X run.txt,271.61334999999997,997,941,128
ALLY X run.txt,271.6988666666667,985,936,128
ALLY X run.txt,271.7844666666667,996,936,128
ALLY X run.txt,271.8700166666667,995,936,128
ALLY X run.txt,271.9555833333333,989,924,128
ALLY X run.txt,272.04193333333336,988,916,128
ALLY X run.txt,272.1317833333333,986,916,128
ALLY X run.txt,272.3912833333333,985,916,128
ALLY X run.txt,272.73675000000003,986,916,128
ALLY X run.txt,272.8235000000001,985,916,128
ALLY X run.txt,272.90990000000005,985,916,128
ALLY X run.txt,272.9962000000001,987,916,128
ALLY X run.txt,273.0825333333334,988,916,128
ALLY X run.txt,273.16923333333335,982,916,128
ALLY X run.txt,273.51441666666665,983,916,128
ALLY X run.txt,273.7736333333333,983,916,128
ALLY X run.txt,274.20576666666665,982,916,128
ALLY X run.txt,274.37873333333323,985,916,128
ALLY X run.txt,274.6380000000001,985,916,128
ALLY X run.txt,274.98626666666667,984,916,128
ALLY X run.txt,275.50370000000004,984,916,128
ALLY X run.txt,275.5898833333334,985,916,128
ALLY X run.txt,275.7629333333334,983,916,128
ALLY X run.txt,275.84938333333326,984,916,128
ALLY X run.txt,276.1082666666668,983,916,128
ALLY X run.txt,276.2819166666667,984,916,128
ALLY X run.txt,276.36818333333343,984,916,128
ALLY X run.txt,276.71338333333347,987,916,128
ALLY X run.txt,277.05828333333324,985,916,128
ALLY X run.txt,277.14459999999997,984,916,128
ALLY X run.txt,277.2310833333333,984,916,128
ALLY X run.txt,277.40766666666667,980,916,128
ALLY X run.txt,277.49325000000016,979,916,128
ALLY X run.txt,277.5791000000001,981,916,128
ALLY X run.txt,277.6657000000001,980,916,128
ALLY X run.txt,277.75201666666675,976,916,128
ALLY X run.txt,277.8412666666667,981,916,128
ALLY X run.txt,277.92820000000006,987,916,128
ALLY X run.txt,278.0136499999999,981,916,128
ALLY X run.txt,278.0998166666666,984,916,128
ALLY X run.txt,278.1860333333334,985,916,128
ALLY X run.txt,278.27211666666665,981,916,128
ALLY X run.txt,278.35875000000004,982,916,128
ALLY X run.txt,278.53026666666665,986,916,128
ALLY X run.txt,278.6167,980,916,128
ALLY X run.txt,278.70304999999996,984,916,128
ALLY X run.txt,278.96219999999994,981,916,128
ALLY X run.txt,279.1345333333335,983,916,128
ALLY X run.txt,279.2199333333334,980,916,128
ALLY X run.txt,279.39233333333334,979,916,128
ALLY X run.txt,279.47873333333325,978,916,128
ALLY X run.txt,279.56478333333325,982,916,128
ALLY X run.txt,279.6504833333334,977,916,128
ALLY X run.txt,279.73616666666675,982,916,128
ALLY X run.txt,279.8220833333334,985,916,128
ALLY X run.txt,279.90973333333324,987,916,128
ALLY X run.txt,279.99603333333323,973,916,128
ALLY X run.txt,280.08255,974,916,128
ALLY X run.txt,280.16983333333326,975,916,128
ALLY X run.txt,280.4300666666666,974,916,128
ALLY X run.txt,280.51553333333345,973,916,128
ALLY X run.txt,280.6023833333334,972,916,128
ALLY X run.txt,280.68943333333334,971,916,128
ALLY X run.txt,280.77635,972,916,128
ALLY X run.txt,281.03611666666654,971,916,128
ALLY X run.txt,281.12235000000015,972,916,128
ALLY X run.txt,281.2102166666667,973,916,128
ALLY X run.txt,281.29675000000003,974,916,128
ALLY X run.txt,281.38354999999996,975,916,128
ALLY X run.txt,281.4703,969,916,128
ALLY X run.txt,281.5570333333333,969,916,128
ALLY X run.txt,281.64280000000014,968,916,128
ALLY X run.txt,281.7295333333334,966,916,128
ALLY X run.txt,281.81579999999997,969,916,128
ALLY X run.txt,281.9029000000001,953,910,128
ALLY X run.txt,281.9891166666667,954,910,128
ALLY X run.txt,282.0759666666666,955,910,128
ALLY X run.txt,282.1629,962,910,128
ALLY X run.txt,282.2498666666668,966,916,128
ALLY X run.txt,282.42518333333345,966,916,128
ALLY X run.txt,282.5159000000001,971,916,128
ALLY X run.txt,282.60209999999995,967,916,128
ALLY X run.txt,282.77558333333326,969,916,128
ALLY X run.txt,282.9490666666666,967,916,128
ALLY X run.txt,283.0356166666666,968,916,128
ALLY X run.txt,283.1218166666667,967,916,128
ALLY X run.txt,283.20893333333333,971,916,128
ALLY X run.txt,283.2961333333334,967,916,128
ALLY X run.txt,283.3834000000001,964,912,128
ALLY X run.txt,283.47023333333334,965,912,128
ALLY X run.txt,283.55646666666667,962,912,128
ALLY X run.txt,283.6433666666668,963,912,128
ALLY X run.txt,283.7299999999999,962,912,128
ALLY X run.txt,283.81671666666676,965,912,128
ALLY X run.txt,283.9023833333334,964,912,128
ALLY X run.txt,283.98855000000003,970,912,128
ALLY X run.txt,284.0748333333333,968,912,128
ALLY X run.txt,284.16176666666667,965,912,128
ALLY X run.txt,284.3350499999999,963,912,128
ALLY X run.txt,284.4216500000001,960,912,128
ALLY X run.txt,284.5077000000001,967,912,128
ALLY X run.txt,284.5945833333333,966,912,128
ALLY X run.txt,284.7701666666666,967,912,128
ALLY X run.txt,285.02921666666674,967,912,128
ALLY X run.txt,285.1199833333333,966,912,128
ALLY X run.txt,285.20626666666664,965,912,128
ALLY X run.txt,285.2932500000001,967,912,128
ALLY X run.txt,285.37848333333324,964,912,128
ALLY X run.txt,285.46518333333336,960,912,128
ALLY X run.txt,285.55206666666675,965,912,128
ALLY X run.txt,285.63881666666674,961,912,128
ALLY X run.txt,285.7248000000001,957,912,128
ALLY X run.txt,285.8107333333335,958,912,128
ALLY X run.txt,285.8964166666666,962,912,128
ALLY X run.txt,285.9834666666666,964,912,128
ALLY X run.txt,286.1570000000001,969,912,128
ALLY X run.txt,286.24550000000005,973,916,128
ALLY X run.txt,286.33201666666656,972,916,128
ALLY X run.txt,286.41843333333344,975,916,128
ALLY X run.txt,286.5911666666668,971,916,128
ALLY X run.txt,286.6772000000001,970,916,128
ALLY X run.txt,286.76323333333335,967,916,128
ALLY X run.txt,286.84993333333347,970,916,128
ALLY X run.txt,286.9357499999999,962,913,128
ALLY X run.txt,287.0222666666667,964,910,128
ALLY X run.txt,287.1089833333333,963,910,128
ALLY X run.txt,287.1954666666666,960,910,128
ALLY X run.txt,287.28146666666663,974,910,128
ALLY X run.txt,287.36794999999995,967,910,128
ALLY X run.txt,287.4543500000001,970,910,128
ALLY X run.txt,287.5408333333334,967,910,128
ALLY X run.txt,287.62743333333333,967,910,128
ALLY X run.txt,287.71721666666673,968,910,128
ALLY X run.txt,287.8036333333333,966,910,128
ALLY X run.txt,287.8898833333334,969,910,128
ALLY X run.txt,287.9763999999999,970,910,128
ALLY X run.txt,288.14953333333335,971,910,128
ALLY X run.txt,288.32256666666666,970,910,128
ALLY X run.txt,288.4962166666668,969,910,128
ALLY X run.txt,288.9291833333333,973,910,128
ALLY X run.txt,289.0159833333333,972,910,128
ALLY X run.txt,289.1027833333332,971,910,128
ALLY X run.txt,289.27616666666665,969,910,128
ALLY X run.txt,289.3663500000001,968,910,128
ALLY X run.txt,289.4578833333334,967,910,128
ALLY X run.txt,289.5446333333335,966,910,128
ALLY X run.txt,289.6313166666668,963,910,128
ALLY X run.txt,289.7180333333334,962,910,128
ALLY X run.txt,289.8048000000001,966,910,128
ALLY X run.txt,289.9774500000001,970,910,128
ALLY X run.txt,290.06314999999995,976,910,128
ALLY X run.txt,290.2360333333334,969,910,128
ALLY X run.txt,290.3258833333335,964,910,128
ALLY X run.txt,290.4114,971,910,128
ALLY X run.txt,290.4980499999999,967,910,128
ALLY X run.txt,290.67116666666664,971,910,128
ALLY X run.txt,290.7579666666666,967,910,128
ALLY X run.txt,290.8452166666666,969,910,128
ALLY X run.txt,291.01865,970,910,128
ALLY X run.txt,291.1061666666667,968,910,128
ALLY X run.txt,291.2815833333333,966,910,128
ALLY X run.txt,291.36853333333335,964,910,128
ALLY X run.txt,291.4555333333334,967,910,128
ALLY X run.txt,291.5425333333334,971,910,128
ALLY X run.txt,291.62915000000004,970,910,128
ALLY X run.txt,291.71613333333335,966,910,128
ALLY X run.txt,291.80295000000007,967,910,128
ALLY X run.txt,291.88965000000013,968,910,128
ALLY X run.txt,291.97555000000006,974,910,128
ALLY X run.txt,292.0618166666666,968,910,128
ALLY X run.txt,292.23375000000004,963,910,128
ALLY X run.txt,292.3204833333333,968,910,128
ALLY X run.txt,292.4070833333333,971,910,128
ALLY X run.txt,292.4940666666668,969,910,128
ALLY X run.txt,292.5809499999999,972,910,128
ALLY X run.txt,292.6672833333334,959,910,128
ALLY X run.txt,292.75378333333344,964,910,128
ALLY X run.txt,292.84026666666676,970,910,128
ALLY X run.txt,292.9304,965,910,128
ALLY X run.txt,293.1886666666667,967,910,128
ALLY X run.txt,293.2749833333334,965,910,128
ALLY X run.txt,293.36200000000014,964,906,128
ALLY X run.txt,293.4487166666667,966,906,128
ALLY X run.txt,293.5353666666666,963,906,128
ALLY X run.txt,293.6212166666668,962,906,128
ALLY X run.txt,293.70756666666676,963,906,128
ALLY X run.txt,293.79403333333335,971,906,128
ALLY X run.txt,293.88041666666675,970,906,128
ALLY X run.txt,293.96693333333326,969,906,128
ALLY X run.txt,294.053,973,906,128
ALLY X run.txt,294.13953333333325,968,906,128
ALLY X run.txt,294.3116666666667,970,906,128
ALLY X run.txt,294.39831666666663,969,906,128
ALLY X run.txt,294.48416666666657,970,906,128
ALLY X run.txt,294.5707333333333,974,906,128
ALLY X run.txt,294.6574166666667,965,906,128
ALLY X run.txt,294.74403333333333,974,906,128
ALLY X run.txt,294.8306999999999,972,906,128
ALLY X run.txt,294.91690000000006,969,906,128
ALLY X run.txt,295.00354999999996,968,906,128
ALLY X run.txt,295.09029999999996,966,906,128
ALLY X run.txt,295.2641833333334,965,906,128
ALLY X run.txt,295.4375833333333,966,906,128
ALLY X run.txt,295.5288666666666,964,906,128
ALLY X run.txt,295.6149500000001,966,906,128
ALLY X run.txt,295.70156666666674,970,906,128
ALLY X run.txt,295.78855000000004,969,906,128
ALLY X run.txt,296.2214333333333,967,906,128
ALLY X run.txt,296.3099000000001,974,906,128
ALLY X run.txt,296.40254999999996,973,906,128
ALLY X run.txt,296.48923333333335,970,906,128
ALLY X run.txt,296.57589999999993,968,906,128
ALLY X run.txt,296.66186666666675,971,906,128
ALLY X run.txt,296.7480166666667,973,906,128
ALLY X run.txt,296.92041666666665,969,906,128
ALLY X run.txt,297.0069833333334,973,906,128
ALLY X run.txt,297.09363333333323,972,906,128
ALLY X run.txt,297.18061666666677,971,906,128
ALLY X run.txt,297.2667833333334,973,906,128
ALLY X run.txt,297.35329999999993,965,906,128
ALLY X run.txt,297.43981666666673,962,906,128
ALLY X run.txt,297.6127833333333,972,906,128
ALLY X run.txt,297.78580000000017,971,906,128
ALLY X run.txt,297.8720833333334,972,906,128
ALLY X run.txt,298.04458333333326,972,906,128
ALLY X run.txt,298.2206333333334,975,906,128
ALLY X run.txt,298.39255000000014,979,916,128
ALLY X run.txt,298.4788666666666,980,916,128
ALLY X run.txt,298.56570000000005,976,916,128
ALLY X run.txt,298.6523833333334,981,916,128
ALLY X run.txt,298.91158333333334,983,916,128
ALLY X run.txt,298.9981000000001,984,916,128
ALLY X run.txt,299.084,978,916,128
ALLY X run.txt,299.1707666666668,983,916,128
ALLY X run.txt,299.2573166666668,984,916,128
ALLY X run.txt,299.34385000000003,980,916,128
ALLY X run.txt,299.6024833333333,979,916,128
ALLY X run.txt,299.6886166666667,981,916,128
ALLY X run.txt,299.77521666666667,979,916,128
ALLY X run.txt,299.86115,980,916,128
ALLY X run.txt,300.0345,978,916,128
ALLY X run.txt,300.12111666666664,962,913,128
ALLY X run.txt,300.20743333333337,981,916,128
ALLY X run.txt,300.2941833333334,977,916,128
ALLY X run.txt,300.3808166666666,974,916,128
ALLY X run.txt,300.5541166666666,973,916,128
ALLY X run.txt,300.64061666666663,973,916,128
ALLY X run.txt,300.73048333333344,977,916,128
ALLY X run.txt,300.81698333333344,972,916,128
ALLY X run.txt,301.00240000000014,974,916,128
ALLY X run.txt,301.0886499999999,976,916,128
ALLY X run.txt,301.3514333333334,970,916,128
ALLY X run.txt,301.43768333333344,979,916,128
ALLY X run.txt,301.52475000000015,976,916,128
ALLY X run.txt,301.60983333333337,955,900,128
ALLY X run.txt,301.69485,959,900,128
ALLY X run.txt,301.86625,951,880,128
ALLY X run.txt,301.9531500000001,948,880,128
ALLY X run.txt,302.3868833333333,949,880,128
ALLY X run.txt,302.47365,954,880,128
ALLY X run.txt,302.5602,953,880,128
ALLY X run.txt,302.6469166666666,952,880,128
ALLY X run.txt,302.8203666666667,951,880,128
ALLY X run.txt,302.9060500000001,946,880,128
ALLY X run.txt,302.9930666666666,950,880,128
ALLY X run.txt,303.0797833333334,952,880,128
ALLY X run.txt,303.1662833333334,951,880,128
ALLY X run.txt,303.25341666666657,950,880,128
ALLY X run.txt,303.3444166666667,951,880,128
ALLY X run.txt,303.4307166666667,954,880,128
ALLY X run.txt,303.5174833333334,956,880,128
ALLY X run.txt,303.6906500000001,955,880,128
ALLY X run.txt,303.7765166666668,954,880,128
ALLY X run.txt,303.86339999999996,957,880,128
ALLY X run.txt,304.1239,957,880,128
ALLY X run.txt,304.29733333333337,955,880,128
ALLY X run.txt,304.38418333333334,948,880,128
ALLY X run.txt,304.4709833333333,945,880,128
ALLY X run.txt,304.55825000000004,948,880,128
ALLY X run.txt,304.73128333333335,947,880,128
ALLY X run.txt,304.8185500000001,949,880,128
ALLY X run.txt,304.99186666666657,951,880,128
ALLY X run.txt,305.25255,945,880,128
ALLY X run.txt,305.3401666666666,948,880,128
ALLY X run.txt,305.85908333333344,948,880,128
ALLY X run.txt,305.94960000000003,947,880,128
ALLY X run.txt,306.03633333333335,946,880,128
ALLY X run.txt,306.20998333333324,950,880,128
ALLY X run.txt,306.4713,951,880,128
ALLY X run.txt,306.55821666666657,949,880,128
ALLY X run.txt,306.73245000000014,949,880,128
ALLY X run.txt,307.25298333333325,952,880,128
ALLY X run.txt,307.3395166666668,953,880,128
ALLY X run.txt,307.4262166666666,952,880,128
ALLY X run.txt,307.5128333333333,950,880,128
ALLY X run.txt,307.59928333333335,953,880,128
ALLY X run.txt,307.68641666666673,952,880,128
ALLY X run.txt,307.7725499999999,957,880,128
ALLY X run.txt,307.8590166666667,955,880,128
ALLY X run.txt,307.94531666666677,956,880,128
ALLY X run.txt,308.03181666666677,954,880,128
ALLY X run.txt,308.11836666666676,957,880,128
ALLY X run.txt,308.2048166666666,958,880,128
ALLY X run.txt,308.29054999999994,952,880,128
ALLY X run.txt,308.3768666666667,955,880,128
ALLY X run.txt,308.4639333333334,956,880,128
ALLY X run.txt,308.55524999999994,952,880,128
ALLY X run.txt,308.64238333333327,956,880,128
ALLY X run.txt,308.81606666666664,954,880,128
ALLY X run.txt,308.90263333333337,956,880,128
ALLY X run.txt,309.0772166666666,954,880,128
ALLY X run.txt,309.1644166666666,957,880,128
ALLY X run.txt,309.2509333333334,956,880,128
ALLY X run.txt,309.33686666666677,956,880,128
ALLY X run.txt,309.5102666666667,953,880,128
ALLY X run.txt,309.597,952,880,128
ALLY X run.txt,309.68308333333346,951,880,128
ALLY X run.txt,309.85653333333335,954,880,128
ALLY X run.txt,309.9433166666666,952,880,128
ALLY X run.txt,310.20266666666663,951,880,128
ALLY X run.txt,310.28934999999996,954,880,128
ALLY X run.txt,310.37605,952,880,128
ALLY X run.txt,310.6357833333334,951,880,128
ALLY X run.txt,310.72299999999996,952,880,128
ALLY X run.txt,310.80960000000016,951,880,128
ALLY X run.txt,310.8957166666666,947,880,128
ALLY X run.txt,310.98253333333327,948,880,128
ALLY X run.txt,311.0688166666668,949,880,128
ALLY X run.txt,311.4197833333333,947,880,128
ALLY X run.txt,311.5057666666666,950,880,128
ALLY X run.txt,311.5919999999999,948,880,128
ALLY X run.txt,311.76458333333346,942,880,128
ALLY X run.txt,311.85166666666663,945,880,128
ALLY X run.txt,311.9383333333333,947,880,128
ALLY X run.txt,312.02433333333335,943,880,128
ALLY X run.txt,312.1103666666666,949,880,128
ALLY X run.txt,312.1968666666666,948,880,128
ALLY X run.txt,312.37038333333345,955,880,128
ALLY X run.txt,312.54353333333336,954,880,128
ALLY X run.txt,312.71766666666673,956,880,128
ALLY X run.txt,312.8049333333332,956,880,128
ALLY X run.txt,312.8922333333334,947,880,128
ALLY X run.txt,313.15259999999995,948,880,128
ALLY X run.txt,313.2394166666666,953,880,128
ALLY X run.txt,313.3266499999999,952,880,128
ALLY X run.txt,313.5011166666667,956,880,128
ALLY X run.txt,313.5883166666668,954,880,128
ALLY X run.txt,313.6749,954,880,128
ALLY X run.txt,313.7648833333334,955,880,128
ALLY X run.txt,313.8519500000001,958,880,128
ALLY X run.txt,313.9396333333334,954,880,128
ALLY X run.txt,314.1127333333334,959,880,128
ALLY X run.txt,314.19968333333344,956,880,128
ALLY X run.txt,314.3731166666666,959,880,128
ALLY X run.txt,314.5474333333333,957,880,128
ALLY X run.txt,314.7219166666666,956,880,128
ALLY X run.txt,314.80843333333337,954,880,128
ALLY X run.txt,314.8955333333333,956,880,128
ALLY X run.txt,315.06983333333324,953,880,128
ALLY X run.txt,315.2436833333334,951,880,128
ALLY X run.txt,315.3302166666667,952,880,128
ALLY X run.txt,315.41740000000004,950,880,128
ALLY X run.txt,315.5050500000001,951,880,128
ALLY X run.txt,315.59110000000015,952,880,128
ALLY X run.txt,315.67773333333326,953,880,128
ALLY X run.txt,315.9377666666666,954,880,128
ALLY X run.txt,316.02561666666674,953,880,128
ALLY X run.txt,316.1987499999999,954,880,128
ALLY X run.txt,316.2864,954,880,128
ALLY X run.txt,316.46383333333324,958,880,128
ALLY X run.txt,316.6380000000001,956,880,128
ALLY X run.txt,316.7252833333333,953,880,128
ALLY X run.txt,316.98546666666675,951,880,128
ALLY X run.txt,317.07498333333336,953,880,128
ALLY X run.txt,317.1614,951,880,128
ALLY X run.txt,317.24826666666667,953,880,128
ALLY X run.txt,317.3353666666666,952,880,128
ALLY X run.txt,317.5082833333333,951,880,128
ALLY X run.txt,317.59608333333347,954,880,128
ALLY X run.txt,317.85603333333336,955,880,128
ALLY X run.txt,317.9425166666667,954,880,128
ALLY X run.txt,318.02971666666673,955,880,128
ALLY X run.txt,318.11741666666677,953,880,128
ALLY X run.txt,318.37743333333333,959,880,128
ALLY X run.txt,318.4638666666667,957,880,128
ALLY X run.txt,318.55113333333344,958,880,128
ALLY X run.txt,318.8984666666667,957,880,128
ALLY X run.txt,319.0744166666667,955,880,128
ALLY X run.txt,319.3376666666667,952,880,128
ALLY X run.txt,319.42535000000004,956,880,128
ALLY X run.txt,319.6848333333334,955,880,128
ALLY X run.txt,319.77068333333335,964,880,128
ALLY X run.txt,320.11723333333344,965,880,128
ALLY X run.txt,320.29110000000014,964,880,128
ALLY X run.txt,320.4643833333334,965,880,128
ALLY X run.txt,320.6367166666667,967,880,128
